ID,file_name,impd_filename,in_file,contr_year,data_source,site_name,site_code,contributor,Longitude,Latitude,first_year,last_year,first_scar,last_scar,n_trees,tree_species,area_sampled_ha,ref_ID
Heyer_BBE-17F,BBE-17F.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 17F,BBE-17F,Heryerdahl_EK,-119.6962042,44.40873745,1539,2011,1598,1846,4,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-18C,BBE-18C.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 18C,BBE-18C,Heryerdahl_EK,-119.7140716,44.40321849,1666,1889,1679,1888,1,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-18D,BBE-18D.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 18D,BBE-18D,Heryerdahl_EK,-119.7086564,44.40288799,1494,1847,1598,1846,3,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-18E,BBE-18E.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 18E,BBE-18E,Heryerdahl_EK,-119.7023105,44.40361458,1647,2011,1739,1893,3,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-18F,BBE-18F.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 18F,BBE-18F,Heryerdahl_EK,-119.6953462,44.40400432,1600,2011,1688,1908,2,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-19C,BBE-19C.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 19C,BBE-19C,Heryerdahl_EK,-119.7148148,44.39838439,1557,1847,1679,1846,2,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-19E,BBE-19E.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 19E,BBE-19E,Heryerdahl_EK,-119.7022159,44.39910649,1470,2011,1598,1883,1,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-19F,BBE-19F.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 19F,BBE-19F,Heryerdahl_EK,-119.6956925,44.39924274,1466,2011,1557,1908,3,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-20C,BBE-20C.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 20C,BBE-20C,Heryerdahl_EK,-119.7150052,44.3940856,1517,1940,1554,1846,4,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-20D,BBE-20D.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 20D,BBE-20D,Heryerdahl_EK,-119.7080922,44.39447489,1705,1879,1783,1808,1,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-20F,BBE-20F.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 20F,BBE-20F,Heryerdahl_EK,-119.6961027,44.39450665,1590,1920,1706,1883,7,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-21D,BBE-21D.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 21D,BBE-21D,Heryerdahl_EK,-119.7079345,44.3899683,1526,2011,1673,1888,4,"PIPO, LAOC",0.5,Heyerdahl_2019_CJFR
Heyer_BBE-21E,BBE-21E.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 21E,BBE-21E,Heryerdahl_EK,-119.7011959,44.39031703,1501,1973,1688,1888,3,"PIPO, LAOC",0.5,Heyerdahl_2019_CJFR
Heyer_BBE-22C,BBE-22C.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 22C,BBE-22C,Heryerdahl_EK,-119.7139972,44.38532297,1510,1868,1598,1846,4,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-22D,BBE-22D.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 22D,BBE-22D,Heryerdahl_EK,-119.7077271,44.38547189,1512,2000,1629,1883,5,"PSME, PIPO",0.5,Heyerdahl_2019_CJFR
Heyer_BBE-22E,BBE-22E.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 22E,BBE-22E,Heryerdahl_EK,-119.701469,44.38561117,1669,1947,1706,1888,2,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BBE-22F,BBE-22F.fhx,usbee002.fhx,TRUE,2018,IMPD,Black Bear plot 22F,BBE-22F,Heryerdahl_EK,-119.6951866,44.38576869,1644,2011,1688,1888,2,PIPO,0.5,Heyerdahl_2019_CJFR
Heyer_BCL10G,BCL10G.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 10G,BCL10G,Heyerdahl_EK,-109.4051962,39.56959885,1710,2004,1839,1930,3,PIPO,0.164,Heyerdahl_2011_GTR
Heyer_BCL11F,BCL11F.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 11F,BCL11F,Heyerdahl_EK,-109.4117102,39.56473266,1379,2004,1465,1934,7,"PIPO, PSME",0.315,Heyerdahl_2011_GTR
Heyer_BCL11G,BCL11G.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 11G,BCL11G,Heyerdahl_EK,-109.4058033,39.56494909,1640,2002,1987,1987,1,PSME,0.12,Heyerdahl_2011_GTR
Heyer_BCL11H,BCL11H.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 11H,BCL11H,Heyerdahl_EK,-109.3999364,39.56494953,1560,2004,1934,1959,2,PIPO,0.123,Heyerdahl_2011_GTR
Heyer_BCL12H,BCL12H.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 12H,BCL12H,Heyerdahl_EK,-109.3996416,39.56055767,1333,1927,1522,1762,3,PIPO,0.157,Heyerdahl_2011_GTR
Heyer_BCL12I,BCL12I.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 12I,BCL12I,Heyerdahl_EK,-109.3943254,39.56041225,1572,1997,1721,1759,2,PIPO,0.144,Heyerdahl_2011_GTR
Heyer_BCL13D,BCL13D.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 13D,BCL13D,Heyerdahl_EK,-109.4236217,39.55637153,1289,1756,1386,1386,1,PIED,0.253,Heyerdahl_2011_GTR
Heyer_BCL14G,BCL14G.fhx,usbcl001.fhx,TRUE,2021,IMPD,Book Cliffs plot 14G,BCL14G,Heyerdahl_EK,-109.4061906,39.55159277,1529,1991,1794,1794,1,"PIPO, PSME",0.06,Heyerdahl_2011_GTR
Heyer_BCW,usbcw001.fhx,usbcw001.fhx,TRUE,2015,IMPD,Baker City Watershed,BCW,Heyerdahl_EK,-118.004,44.784,1463,1995,1526,1962,114,PIPO,3812,Heyerdahl_2001_Ecology
Heyer_BGH-4C,BGH-4C.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 4C,BGH-4C,Heryerdahl_EK,-112.9614977,45.84111978,1673,2003,1800,1870,2,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-4D,BGH-4D.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 4D,BGH-4D,Heryerdahl_EK,-112.9557733,45.84184949,1537,2003,1771,1800,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-4I,BGH-4I.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 4I,BGH-4I,Heryerdahl_EK,-112.9208831,45.83763815,1610,2003,1693,1855,1,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-4K,BGH-4K.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 4K,BGH-4K,Heryerdahl_EK,-112.9109901,45.84205246,1618,1965,1819,1855,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-5E,BGH-5E.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 5E,BGH-5E,Heryerdahl_EK,-112.9480726,45.83743419,1546,2003,1778,1855,4,"PICO, PSME",0.5,Heyerdahl_2006_FEM
Heyer_BGH-5F,BGH-5F.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 5F,BGH-5F,Heryerdahl_EK,-112.9424048,45.83775123,1710,1854,1735,1735,1,PICO,0.5,Heyerdahl_2006_FEM
Heyer_BGH-5G,BGH-5G.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 5G,BGH-5G,Heryerdahl_EK,-112.9362024,45.83862161,1588,2003,1693,1855,2,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-5I,BGH-5I.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 5I,BGH-5I,Heryerdahl_EK,-112.9256533,45.83543664,1700,2003,1735,1924,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-5J,BGH-5J.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 5J,BGH-5J,Heryerdahl_EK,-112.9148355,45.83739766,1659,1986,1800,1855,1,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6B,BGH-6B.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6B,BGH-6B,Heryerdahl_EK,-112.9682902,45.83233967,1515,1974,1778,1879,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6C,BGH-6C.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6C,BGH-6C,Heryerdahl_EK,-112.9623274,45.83181521,1692,2003,1759,1855,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6D,BGH-6D.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6D,BGH-6D,Heryerdahl_EK,-112.9558677,45.83229504,1555,2003,1665,1926,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6E,BGH-6E.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6E,BGH-6E,Heryerdahl_EK,-112.9494082,45.8351207,1748,1913,1778,1855,1,PICO,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6F,BGH-6F.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6F,BGH-6F,Heryerdahl_EK,-112.9398212,45.83270069,1683,2003,1735,1855,2,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6H,BGH-6H.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6H,BGH-6H,Heryerdahl_EK,-112.9293206,45.83250951,1659,2003,1771,1855,1,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6I,BGH-6I.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6I,BGH-6I,Heryerdahl_EK,-112.922601,45.83317786,1577,2003,1693,1855,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-6K,BGH-6K.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 6K,BGH-6K,Heryerdahl_EK,-112.9100981,45.83329837,1606,2003,1682,1855,4,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-7B,BGH-7B.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 7B,BGH-7B,Heryerdahl_EK,-112.9679557,45.82759901,1603,2003,1703,1855,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-7C,BGH-7C.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 7C,BGH-7C,Heryerdahl_EK,-112.9643364,45.82780232,1433,2003,1571,1855,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-7D,BGH-7D.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 7D,BGH-7D,Heryerdahl_EK,-112.9558684,45.8275144,1597,1966,1629,1855,6,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-7E,BGH-7E.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 7E,BGH-7E,Heryerdahl_EK,-112.9511327,45.83030284,1605,2003,1665,1855,2,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-7F,BGH-7F.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 7F,BGH-7F,Heryerdahl_EK,-112.9446588,45.82963467,1388,2003,1693,1855,2,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-7H,BGH-7H.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 7H,BGH-7H,Heryerdahl_EK,-112.9307092,45.82835468,1493,1950,1855,1855,1,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-8C,BGH-8C.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 8C,BGH-8C,Heryerdahl_EK,-112.9610992,45.82419162,1396,1945,1571,1855,4,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-8D,BGH-8D.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 8D,BGH-8D,Heryerdahl_EK,-112.9562054,45.82282641,1516,2003,1571,1855,4,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-8F,BGH-8F.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 8F,BGH-8F,Heryerdahl_EK,-112.94155,45.8256417,1648,2003,1693,1855,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-8G,BGH-8G.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 8G,BGH-8G,Heryerdahl_EK,-112.9375022,45.82586044,1702,2003,1771,1855,3,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BGH-8H,BGH-8H.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 8H,BGH-8H,Heryerdahl_EK,-112.9285448,45.82449615,1461,2003,1693,1855,4,"PSME, PICO",0.5,Heyerdahl_2006_FEM
Heyer_BGH-8I,BGH-8I.fhx,usbgh001.fhx,TRUE,2006,IMPD,Bighole plot 8I,BGH-8I,Heryerdahl_EK,-112.9236773,45.82455798,1517,2003,1693,1693,1,PSME,0.5,Heyerdahl_2006_FEM
Heyer_BMC11C,BMC11C.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 11C",BMC11C,Heyerdahl_EK,-114.2941322,39.03773217,1404,2003,1580,1909,7,PIFL,0.12,Heyerdahl_2011_GTR
Heyer_BMC11D,BMC11D.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 11D",BMC11D,Heyerdahl_EK,-114.2889385,39.03761148,1203,2002,1525,1809,9,"PIFL, PSME, PPTR",0.069,Heyerdahl_2011_GTR
Heyer_BMC11E,BMC11E.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 11E",BMC11E,Heyerdahl_EK,-114.2831677,39.03747711,1651,2002,1752,1752,2,PIFL,0.099,Heyerdahl_2011_GTR
Heyer_BMC11J,BMC11J.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 11J",BMC11J,Heyerdahl_EK,-114.2543142,39.03680099,1583,1929,1710,1710,1,"PIMO, CRLE",0.335,Heyerdahl_2011_GTR
Heyer_BMC12C,BMC12C.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 12C",BMC12C,Heyerdahl_EK,-114.294881,39.03324493,1191,2003,1267,1772,4,"PCEN, PIFL",0.166,Heyerdahl_2011_GTR
Heyer_BMC12D,BMC12D.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 12D",BMC12D,Heyerdahl_EK,-114.2885335,39.03309745,1647,2002,1680,1835,2,NA,0.234,Heyerdahl_2011_GTR
Heyer_BMC12E,BMC12E.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 12E",BMC12E,Heyerdahl_EK,-114.2833574,39.03252646,1509,2003,1630,1824,4,"PIFL, PSME",0.178,Heyerdahl_2011_GTR
Heyer_BMC12F,BMC12F.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 12F",BMC12F,Heyerdahl_EK,-114.2775704,39.03282389,1644,2003,1707,1884,12,"ABCO, PIFL, PIPO, PSME",0.113,Heyerdahl_2011_GTR
Heyer_BMC12J,BMC12J.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 12J",BMC12J,Heyerdahl_EK,-114.2544885,39.03230051,1496,1972,1574,1773,3,PIMO,0.329,Heyerdahl_2011_GTR
Heyer_BMC13C,BMC13C.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 13C",BMC13C,Heyerdahl_EK,-114.2950527,39.0287443,1003,2002,1421,1845,6,PIFL,0.179,Heyerdahl_2011_GTR
Heyer_BMC13D,BMC13D.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 13D",BMC13D,Heyerdahl_EK,-114.2892826,39.02861025,1461,2002,1632,1809,1,PIFL,0.148,Heyerdahl_2011_GTR
Heyer_BMC13E,BMC13E.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 13E",BMC13E,Heyerdahl_EK,-114.2835125,39.02847593,1005,2002,1407,1855,8,"PIFL, PCEN, PSME",0.114,Heyerdahl_2011_GTR
Heyer_BMC13F,BMC13F.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 13F",BMC13F,Heyerdahl_EK,-114.2777252,39.02879137,1462,2002,1525,1881,5,NA,0.052,Heyerdahl_2011_GTR
Heyer_BMC13H,BMC13H.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 13H",BMC13H,Heyerdahl_EK,-114.2662026,39.02807124,1441,2003,1537,1881,24,"PIPO, PSME",0.122,Heyerdahl_2011_GTR
Heyer_BMC14F,BMC14F.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 14F",BMC14F,Heyerdahl_EK,-114.2779152,39.02384074,1650,2003,1770,1770,5,PIFL,0.103,Heyerdahl_2011_GTR
Heyer_BMC14G,BMC14G.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 14G",BMC14G,Heyerdahl_EK,-114.2727399,39.02326931,1639,2002,1691,1904,10,"ABCO, PIFL, PIPO, PSME",0.05,Heyerdahl_2011_GTR
Heyer_BMC14H,BMC14H.fhx,usbmc001.fhx,TRUE,2021,IMPD,"Snake River Range, NV plot 14H",BMC14H,Heyerdahl_EK,-114.266376,39.0235707,1474,2003,1552,1872,7,"ABCO, PIPO, PSME",0.04,Heyerdahl_2011_GTR
Heyer_BMT,usbmt001.fhx,usbmt001.fhx,TRUE,2008,IMPD,Blue Mountain,BMT,Heyerdahl_EK,-114.1270461,46.8240563,1612,1901,1617,1889,36,PIPO,33,"Heyerdahl_2008_Ecology, Heyerdahl_2008_GTR"
Heyer_BOM15O,BOM15O.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 15O,BOM15O,Heyerdahl_EK,-111.3776576,38.20567282,1380,1934,1495,1813,1,PIPO,0.042,Heyerdahl_2011_GTR
Heyer_BOM16M,BOM16M.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 16M,BOM16M,Heyerdahl_EK,-111.3890552,38.20112931,1450,2004,1556,1851,9,PIPO,0.223,Heyerdahl_2011_GTR
Heyer_BOM16N,BOM16N.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 16N,BOM16N,Heyerdahl_EK,-111.3833448,38.2011481,1662,2004,1765,1871,4,"PIED, PIPO",0.074,Heyerdahl_2011_GTR
Heyer_BOM16O,BOM16O.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 16O,BOM16O,Heyerdahl_EK,-111.3776343,38.2011666,1510,2004,1654,1837,8,"PIPO, PIED",0.16,Heyerdahl_2011_GTR
Heyer_BOM17G,BOM17G.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 17G,BOM17G,Heyerdahl_EK,-111.4232918,38.19650458,1639,1999,1685,1871,4,"PPTR, PSME",0.19,Heyerdahl_2011_GTR
Heyer_BOM17I,BOM17I.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 17I,BOM17I,Heyerdahl_EK,-111.4118716,38.1965452,1378,2001,1468,1943,5,"PIPO, PSME, PPTR",0.169,Heyerdahl_2011_GTR
Heyer_BOM17J,BOM17J.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 17J,BOM17J,Heyerdahl_EK,-111.4061616,38.19656509,1346,2004,1429,1881,6,PIPO,0.348,Heyerdahl_2011_GTR
Heyer_BOM17K,BOM17K.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 17K,BOM17K,Heyerdahl_EK,-111.4004858,38.1965936,1600,1729,1622,1728,2,PIPO,0.202,Heyerdahl_2011_GTR
Heyer_BOM17L,BOM17L.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 17L,BOM17L,Heyerdahl_EK,-111.3947414,38.19660404,1370,2004,1522,1971,8,PIPO,0.188,Heyerdahl_2011_GTR
Heyer_BOM17M,BOM17M.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 17M,BOM17M,Heyerdahl_EK,-111.3890313,38.1966231,1510,1855,1654,1829,1,PIPO,0.292,Heyerdahl_2011_GTR
Heyer_BOM17N,BOM17N.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 17N,BOM17N,Heyerdahl_EK,-111.3833212,38.19664188,1341,2004,1459,1871,5,"PIED, PIPO",0.082,Heyerdahl_2011_GTR
Heyer_BOM18C,BOM18C.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18C,BOM18C,Heyerdahl_EK,-111.4461046,38.19191383,1785,1928,1829,1829,1,PCEN,0.056,Heyerdahl_2011_GTR
Heyer_BOM18D,BOM18D.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18D,BOM18D,Heyerdahl_EK,-111.4403949,38.19193539,1698,2004,1728,1752,4,"PPTR, PCEN",0.063,Heyerdahl_2011_GTR
Heyer_BOM18F,BOM18F.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18F,BOM18F,Heyerdahl_EK,-111.4282017,38.19245815,1530,2004,1667,1829,3,PSME,0.362,Heyerdahl_2011_GTR
Heyer_BOM18G,BOM18G.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18G,BOM18G,Heyerdahl_EK,-111.4232657,38.19199839,1597,1924,1638,1845,1,PSME,0.15,Heyerdahl_2011_GTR
Heyer_BOM18H,BOM18H.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18H,BOM18H,Heyerdahl_EK,-111.417556,38.19201883,1346,2004,1429,1829,5,"PIPO, PSME",0.167,Heyerdahl_2011_GTR
Heyer_BOM18I,BOM18I.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18I,BOM18I,Heyerdahl_EK,-111.4118325,38.19161545,1617,2004,1654,1969,5,PIPO,0.205,Heyerdahl_2011_GTR
Heyer_BOM18J,BOM18J.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18J,BOM18J,Heyerdahl_EK,-111.4061365,38.19205888,1480,2004,1522,1881,7,PIPO,0.17,Heyerdahl_2011_GTR
Heyer_BOM18K,BOM18K.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18K,BOM18K,Heyerdahl_EK,-111.4004268,38.1920785,1470,1963,1606,1871,4,"JUOS, PIPO",0.354,Heyerdahl_2011_GTR
Heyer_BOM18L,BOM18L.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 18L,BOM18L,Heyerdahl_EK,-111.394717,38.19209783,1563,1969,1692,1871,3,PIPO,0.078,Heyerdahl_2011_GTR
Heyer_BOM19A,BOM19A.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 19A,BOM19A,Heyerdahl_EK,-111.4574958,38.18736371,1853,2004,1927,1934,1,PCEN,0.118,Heyerdahl_2011_GTR
Heyer_BOM19B,BOM19B.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 19B,BOM19B,Heyerdahl_EK,-111.450923,38.18810113,1608,2004,1774,1940,7,PCEN,0.033,Heyerdahl_2011_GTR
Heyer_BOM19C,BOM19C.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 19C,BOM19C,Heyerdahl_EK,-111.4460771,38.18740765,1791,2004,1932,1932,1,PPTR,0.054,Heyerdahl_2011_GTR
Heyer_BOM19E,BOM19E.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 19E,BOM19E,Heyerdahl_EK,-111.4346584,38.18745047,1853,1980,1871,1871,1,PPTR,0.05,Heyerdahl_2011_GTR
Heyer_BOM20A,BOM20A.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 20A,BOM20A,Heyerdahl_EK,-111.4574676,38.18285753,1405,1927,1691,1829,2,PCEN,0.079,Heyerdahl_2011_GTR
Heyer_BOM20B,BOM20B.fhx,usbom001.fhx,TRUE,2021,IMPD,Boulder Mountain plot 20B,BOM20B,Heyerdahl_EK,-111.4517586,38.18287963,1506,1927,1613,1829,6,PCEN,0.084,Heyerdahl_2011_GTR
Heyer_BRO08D,BRO08D.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 08D",BRO08D,Heyerdahl_EK,-109.7726446,40.67049269,1737,1984,1881,1881,1,PICO,0.197,Heyerdahl_2011_GTR
Heyer_BRO08E,BRO08E.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 08E",BRO08E,Heyerdahl_EK,-109.7667135,40.67133033,1664,1992,1727,1879,2,PICO,0.125,Heyerdahl_2011_GTR
Heyer_BRO09D,BRO09D.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 09D",BRO09D,Heyerdahl_EK,-109.7727106,40.66689,1883,1992,1931,1931,2,PICO,0.088,Heyerdahl_2011_GTR
Heyer_BRO10E,BRO10E.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 10E",BRO10E,Heyerdahl_EK,-109.7668794,40.66232363,1649,2004,1871,1871,4,PICO,0.061,Heyerdahl_2011_GTR
Heyer_BRO11D,BRO11D.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 11D",BRO11D,Heyerdahl_EK,-109.7728757,40.65788327,1747,1983,1871,1940,2,PICO,0.175,Heyerdahl_2011_GTR
Heyer_BRO11E,BRO11E.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 11E",BRO11E,Heyerdahl_EK,-109.7669623,40.65782027,1555,2004,1653,1871,5,"PIPO, PSME",0.091,Heyerdahl_2011_GTR
Heyer_BRO11F,BRO11F.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 11F",BRO11F,Heyerdahl_EK,-109.7616403,40.6577633,1584,2004,1653,1871,4,PIPO,0.114,Heyerdahl_2011_GTR
Heyer_BRO11G,BRO11G.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 11G",BRO11G,Heyerdahl_EK,-109.755136,40.65767534,1522,2004,1653,1871,8,PIPO,0.196,Heyerdahl_2011_GTR
Heyer_BRO12D,BRO12D.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 12D",BRO12D,Heyerdahl_EK,-109.7729582,40.65337989,1584,2004,1653,1871,6,PIPO,0.172,Heyerdahl_2011_GTR
Heyer_BRO12E,BRO12E.fhx,usbro001.fhx,TRUE,2021,IMPD,"Brownie Creek, UT plot 12E",BRO12E,Heyerdahl_EK,-109.7666822,40.65376345,1371,2004,1444,1871,5,PIPO,0.114,Heyerdahl_2011_GTR
